 * Running on all addresses.
   WARNING: This is a development server. Do not use it in a production deployment.
 * Running on http://192.168.66.97:5001/ (Press CTRL+C to quit)
127.0.0.1 - - [28/May/2026 17:31:32] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:35] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:35] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:35] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:38] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:38] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:38] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:41] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:41] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:41] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:44] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:44] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:44] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:46] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:46] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:46] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:50] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:50] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:50] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:53] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:53] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:53] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:56] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:56] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:56] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:59] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:59] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:31:59] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:02] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:02] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:02] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:05] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:05] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:05] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:08] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:08] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:08] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:11] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:11] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:11] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:14] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:14] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:14] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:17] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:17] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:17] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:20] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:20] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:20] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:23] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:23] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:23] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:26] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:26] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:26] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:29] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:29] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:29] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:32] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:32] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:32] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:35] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:35] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:35] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:38] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:38] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:38] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:41] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:41] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:41] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:44] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:44] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:44] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:47] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:47] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:32:47] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:33:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:33:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:33:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:34:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:34:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:34:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:35:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:35:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:35:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:36:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:36:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:36:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:37:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:37:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:37:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:37:57] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:37:57] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:37:57] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:37:58] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:37:58] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:37:58] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:02] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:02] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:02] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:05] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:05] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:05] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:08] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:08] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:08] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:11] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:11] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:11] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:14] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:14] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:14] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:17] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:17] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:17] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:20] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:20] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:20] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:23] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:23] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:23] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:26] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:26] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:26] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:29] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:29] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:29] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:32] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:32] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:32] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:35] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:35] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:35] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:38] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:38] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:38] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:41] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:41] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:41] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:44] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:44] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:44] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:47] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:47] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:47] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:50] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:50] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:50] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:53] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:53] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:53] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:56] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:56] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:56] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:59] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:59] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:38:59] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:39:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:39:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:39:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:40:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:40:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:40:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:41:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:41:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:41:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:42:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:42:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:42:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:43:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:43:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:43:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:44:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:44:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:44:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:45:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:45:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:45:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:46:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:46:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:46:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:47:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:47:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:47:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:48:24] "GET /api/poller/status HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:48:24] "GET /api/poller/config HTTP/1.1" 200 -
127.0.0.1 - - [28/May/2026 17:48:24] "GET /api/poller/log?limit=80 HTTP/1.1" 200 -
